pCO2,u,sigma,Cl,pH,T,P,t_s,Qw,Qo,Fe,SO4,yN2,yCH4,v,yCO2,Na,Ba,Mg,Ca,Sr,HCO3,TSS,TDS,Alk,FP,D,Di,De,TH,e,Qg
6.44544,11.26017204996012,486.72,10.48,6.5192,250.0,54.0,14.19178082191781,8854.77978,40.92021999999945,7.5532,5.1364,26.09200000000001,43.496,7.323746693825433,11.936,63.50000000000001,0.1,4.3136,12.832,0.19312,205.24,124.6,285.04,205.24,2.0,3.0,3.068,3.5,34.8,5.49,2.8644e-09
14.892,5.781096630264886,709.0,27.2,7.41,250.0,73.0,13.70841889117043,7811.220039999999,53.47996000000022,7.41,5.0,16.7,49.7,3.1856975038096285,20.4,109.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,2.0,4.0,2.067,4.5,67.5,5.49,3.7436e-09
4.012,1.102603398145807,993.0,126.0,6.72,250.0,34.0,14.32602739726027,1479.0,21.00000000000002,2.01,32.8,28.3,46.7,2.3634093931029714,11.8,164.0,0.1,6.94,8.61,0.15,207.0,162.0,300.0,287.0,2.0,4.0,3.068,4.5,22.9,5.49,1.4699999999999999e-09
0.8436000000000001,3.527448791348065,718.0,4.6,6.7,250.0,38.0,13.67945205479452,4722.019200000001,76.78079999999954,6.27,29.4,18.4,40.5,3.2809713125935382,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,4.0,3.068,4.5,14.3,5.49,5.3746e-09
3.413774,9.49054848920022,463.14,9.704,6.7129,250.0,91.0,13.70841889117043,12829.76007,81.33992999999964,1.2294,7.192299999999999,7.086599999999999,33.638,6.486194917666449,3.7514,44.47,0.1,4.0427,15.834,0.15539,191.38,43.84999999999999,267.53,191.38,2.0,4.0,3.068,4.5,41.58,6.02,5.6938e-09
5.8432,2.244900518624863,596.0,14.9,7.09,250.0,64.0,13.54794520547945,3034.7598,19.24019999999992,17.4,5.0,0.644,49.5,4.998288257446079,9.13,69.5,0.1,1.84,23.4,0.184,260.0,437.0,346.0,260.0,2.0,4.0,3.068,4.5,260.0,5.49,1.3468e-09
7.377999999999999,4.1498316561547695,304.0,27.004,6.950799999999999,250.0,50.0,9.487671232876712,5614.449750000001,31.05024999999971,3.8968,5.0336,7.6128,65.5,5.021020870802934,14.756,70.284,0.0999999999999999,4.5668,10.2,0.15,275.56,96.56,566.0,209.56,2.0,4.0,3.068,4.5,28.228,5.49,2.1735e-09
1.8912,4.974873025540669,460.0,9.74,6.74,87.0,96.0,12.09041095890411,6732.03013,35.86986999999981,0.22,7.55,3.63,30.5,1.204833250364439,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,4.0,2.067,4.5,42.9,5.49,2.5109e-09
7.788,1.5562144361429917,993.0,126.0,6.72,190.0,66.0,13.35616438356164,1964.88051,152.2194899999999,2.01,32.8,28.3,46.7,4.392085604684032,11.8,164.0,0.1,6.94,8.61,0.15,207.0,162.0,300.0,287.0,2.0,4.0,2.067,4.5,22.9,5.49,1.06554e-08
2.6196,2.329070963715797,527.5,25.0,6.9475,170.0,59.0,4.492813141683778,1821.6,18.40000000000002,10.225,5.0,4.2975,68.95,0.2970381166507019,4.44,79.8,0.1,3.32,10.83,0.15,270.25,204.5,414.5,251.5,2.0,3.0,2.067,3.5,207.1,5.49,1.288e-09
4.382400000000001,0.2299706151808556,596.0,14.9,7.09,250.0,48.0,12.7013698630137,528.95,181.05,17.4,5.0,0.644,49.5,2.572727643298255,9.13,69.5,0.1,1.84,23.4,0.184,260.0,437.0,346.0,260.0,2.0,6.0,2.067,6.625,260.0,5.49,1.2673500000000001e-08
9.839999999999998,11.086124627399837,514.0,15.1,6.33,250.0,82.0,5.207392197125257,8613.6897,144.5103000000006,10.4,5.0,29.1,39.4,16.243779858747946,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,2.0,3.0,2.067,3.5,38.09999999999999,5.49,1.01157e-08
6.962000000000001,0.8691455053117347,993.0,126.0,6.72,250.0,59.0,12.31211498973306,1166.31936,16.08063999999993,2.01,32.8,28.3,46.7,2.1404963885961563,11.8,164.0,0.1,6.94,8.61,0.15,207.0,162.0,300.0,287.0,2.0,4.0,3.068,4.5,22.9,5.49,1.1256e-09
8.52,5.793592802110537,514.0,15.1,6.33,250.0,71.0,11.97808219178082,7834.4098,47.29019999999917,10.4,5.0,29.1,39.4,4.930264892551745,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,2.0,4.0,2.067,4.5,38.1,5.49,3.3103e-09
11.502,1.056588082996522,584.0,46.1,6.74,250.0,81.0,12.11498973305955,1423.16974,14.23025999999987,12.1,7.73,11.3,50.7,0.3504134158279203,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,2.0,4.0,3.068,4.5,18.8,5.49,9.961e-10
6.84,0.8800245255067733,514.0,15.1,6.33,250.0,57.0,11.43835616438356,1175.77012,21.42988000000003,10.4,5.0,29.1,39.40000000000001,0.0,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,2.0,4.0,2.067,4.5,38.1,3.91,1.5001e-09
15.096,6.456330951289378,709.0,27.2,7.41,250.0,74.0,11.35342465753425,8720.060239999999,63.23975999999985,7.41,5.0,16.7,49.7,1.4911037302769607,20.4,109.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,2.0,4.0,3.068,4.5,67.5,5.49,4.4268e-09
16.632,3.737411179418788,693.0,26.9,7.48,250.0,72.0,11.08219178082192,11467.16006,71.5399400000011,8.02,5.0,22.3,43.9,18.700787401574804,23.1,103.0,0.1,6.36,29.4,0.698,306.0,184.0,398.0,306.0,2.0,6.0,2.067,6.625,79.9,5.49,5.0078e-09
9.48,9.661593941222794,514.0,15.1,6.33,250.0,79.0,11.21369863013699,7586.23992,46.56007999999996,10.4,5.0,29.1,39.4,6.14406005259604,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,2.0,3.0,2.067,3.5,38.1,6.02,3.2591999999999997e-09
8.9235,5.9219358376547095,482.38,9.745,6.549300000000001,226.0,75.0,10.63013698630137,8030.51984,25.78015999999985,7.100300000000001,5.1581,24.306,45.928,3.814737397516033,11.898,62.275,0.1,4.2919,12.678,0.18773,204.96,118.65,282.66,204.96,2.0,4.0,2.067,4.5,34.27500000000001,5.49,1.8046e-09
0.7104,0.0808575825306925,718.0,4.6,6.7,200.0,32.0,9.639972621492127,56.1,53.9,6.27,29.4,18.4,40.5,3.6323118655893687,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,4.0,3.068,4.5,14.3,5.49,3.773e-09
3.4906,0.832318551813665,1050.0,126.0,7.22,200.0,62.0,9.639972621492127,1080.10097,52.19903000000003,5.15,5.0,21.2,37.2,3.6323118655893687,5.63,158.0,0.1,6.94,38.6,1.22,280.0,98.0,593.0,280.0,2.0,4.0,2.067,4.5,103.0,5.49,3.654e-09
6.071999999999999,0.5222924182804645,629.0000000000001,14.8,7.25,250.0,46.0,4.668493150684932,1560.73875,51.76124999999985,4.23,5.000000000000001,2.16,69.8,6.999510184466378,13.2,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,2.0,6.0,3.068,6.625,71.9,5.49,3.6232e-09
2.815,0.0443029802880722,1050.0,126.0,7.22,250.0,50.0,8.027397260273972,3.15,31.85,5.15,5.0,21.2,37.2,5.100642283195827,5.63,158.0,0.1,6.94,38.6,1.22,280.0,98.0,593.0,280.0,2.0,3.0,2.067,3.5,103.0,6.02,2.2295e-09
6.502079999999999,1.2148484240770498,338.38,15.781,6.9994,250.0,52.0,34.07671232876712,1607.25075,45.44924999999995,3.8579,5.0,6.9708,65.908,1.0051429895430946,12.504,65.27,0.1,4.7968,10.096,0.15,230.51,86.73,423.95,192.26,2.0,4.0,3.068,4.5,27.155,5.49,3.1815e-09
15.326,2.461979904580014,1130.0,185.0,7.02,250.0,97.0,8.547945205479452,1921.66,23.34000000000002,5.14,5.0,7.66,65.3,4.145215021199276,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,3.0,3.068,3.5,136.0,5.49,1.6337999999999999e-09
6.4174,0.7844655643341367,718.78,80.02,7.0258,250.0,44.0,25.14246575342466,1047.02992,20.17008000000003,4.310599999999999,5.0,7.525,64.814,1.1274334415291922,14.585,91.646,0.1,7.9168,28.36,0.47004,203.36,105.66,413.0599999999999,203.36,2.0,4.0,3.068,4.5,72.722,5.49,1.4119e-09
0.985,3.0305770115915003,460.0,9.74,6.74,250.0,50.0,17.4,2360.92062,33.27938000000005,0.22,7.55,3.63,30.5,0.3846501945877453,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,3.0,3.068,3.5,42.9,5.49,2.3296e-09
8.46,3.934484389411856,259.0,27.1,6.97,250.0,60.0,9.048596851471595,3063.54048,44.7595199999999,4.0,5.0,6.72,69.1,4.478420908430319,14.1,68.7,0.1,4.64,9.9,0.15,280.0,98.0,593.0,205.0,2.0,3.0,3.068,3.5,27.4,5.49,3.1332e-09
1.80444,5.801311025897557,602.68,24.412,6.9412,250.0,55.0,21.51506849315069,7851.949779999999,40.25022000000082,11.968,5.0,4.0068,68.932,6.33139850260345,3.2808,82.908,0.1,2.9504,11.0904,0.15,267.52,234.32,364.52,264.52,2.0,4.0,3.068,4.5,257.416,6.02,2.8175e-09
6.972574,3.5595545962310813,1110.8,170.84,7.068,250.0,53.0,7.79192334017796,2723.80006,88.29993999999995,5.142399999999999,5.0,11.1804,57.994,3.231500489705129,13.1558,139.0,0.1,10.7856,49.77199999999999,0.98592,247.32,136.0,629.48,247.32,2.0,3.0,2.067,3.5,128.08,5.49,6.181e-09
2.589136,2.7214687891244367,458.4,8.712,6.744000000000001,250.0,47.0,7.561943874058864,2096.25,53.75000000000005,0.962,7.102,9.4152,38.312,3.4858626922177813,5.5088,43.86,0.1,4.028,15.44,0.15,191.8,40.2,265.2,191.8,2.0,3.0,3.068,3.5,40.44,5.49,3.7625e-09
12.166,3.84198478739246,1130.0,185.0,7.02,250.0,77.0,18.61095890410959,5195.339800000001,31.36019999999944,5.14,5.0,7.66,65.3,2.982748568176364,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,4.0,3.068,4.5,136.0,6.02,2.1952e-09
12.956,0.9053844036641272,1130.0,185.0,7.02,250.0,82.0,19.86584531143053,1157.55166,74.1483399999999,5.14,5.0,7.66,65.3,0.1500171338062071,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,4.0,2.067,4.5,136.0,5.49,5.190499999999999e-09
10.112,13.493168836422637,1130.0,185.0,7.02,250.0,64.0,5.953424657534247,10572.38964,87.41035999999984,5.14,5.0,7.66,65.3,10.38243148736642,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,3.0,2.067,3.5,136.0,6.02,6.118699999999999e-09
18.8078,1.8561682941265465,596.0,14.9,7.09,250.0,206.0,17.96030116358659,1380.76224,85.63776000000001,17.4,5.0,0.644,49.5,0.5257345880545425,9.13,69.5,0.1,1.84,23.4,0.184,260.0,437.0,346.0,260.0,2.0,3.0,2.067,3.5,260.0,3.91,5.9948e-09
9.48,5.488506357973747,1130.0,185.0,7.02,250.0,60.0,17.82739726027397,4303.48,32.51999999999979,5.14,5.0,7.66,65.3,1.3029578080056727,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,3.0,2.067,3.5,136.0,5.49,2.2764e-09
5.192,0.9873235607056096,452.0,4.6,6.76,250.0,44.0,17.94661190965092,760.5,19.50000000000002,3.93,5.31,19.7,52.2,0.2353744142723822,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,2.0,3.0,3.068,3.5,30.6,5.49,1.365e-09
0.9259,2.212997155361048,460.0,9.74,6.74,250.0,47.0,17.2027397260274,1705.99114,42.30886,0.22,7.55,3.63,30.5,2.242821653982215,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,3.0,3.068,3.5,42.9,6.02,2.9617e-09
9.638,6.903163808543734,1130.0,185.0,7.02,250.0,61.0,16.73424657534246,5407.78976,45.81024000000041,5.14,5.0,7.66,65.3,2.6157408005206317,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,3.0,2.067,3.5,136.0,5.49,3.2066999999999997e-09
12.376,1.80313129772454,634.0,26.3,6.81,250.0,68.0,15.00821917808219,1393.161,31.33900000000003,3.14,5.28,12.3,46.6,2.64946687250074,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,2.0,3.0,2.067,3.5,34.3,5.49,2.1938e-09
0.5367999999999999,0.4973195528854729,617.0,24.3,6.94,250.0,44.0,7.438356164383562,1426.84722,108.55278,12.3,5.0,3.49,68.9,4.712266080376315,1.22,83.5,0.1,2.88,11.14,0.15,267.0,240.0,355.0,267.0,2.0,6.0,3.068,6.625,267.0,5.49,7.5985e-09
0.8865000000000001,0.5478468750920465,460.0,9.74,6.74,250.0,45.0,13.3041095890411,666.4472599999999,78.85274,0.22,7.55,3.63,30.5,0.2071469340632265,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,4.0,2.067,4.5,42.9,3.91,5.5195e-09
6.215,1.242910199483799,421.0,4.0,7.03,250.0,55.0,12.51780821917808,3798.15954,39.14045999999995,3.71,5.0,7.16,63.5,2.138685389211446,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,2.0,6.0,2.067,6.625,26.9,5.49,2.7398e-09
0.985,0.7316320744715927,460.0,9.74,6.74,190.0,50.0,9.36164383561644,335.24,242.76,0.22,7.55,3.63,30.5,2.4391705207173957,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,3.0,3.068,3.5,42.9,5.49,1.69932e-08
11.918,8.886798105956247,452.0,4.6,6.76,230.0,101.0,5.464750171115674,7000.33997,20.36003000000009,3.93,5.31,19.7,52.2,5.111601155066035,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,2.0,3.0,2.067,3.5,30.6,5.49,1.4252e-09
7.051143000000001,0.9988423355805084,604.91,14.873,7.1332,250.0,73.0,8.36413415468857,753.5905,35.50950000000003,13.8441,5.0,0.84108,52.139,2.540046651288065,9.6591,77.6,0.1,2.8768,24.21,0.32575,263.24,344.39,350.86,255.14,2.0,3.0,3.068,3.5,209.213,5.49,2.4857e-09
2.79423504,1.0201783919475929,711.3000000000001,6.674999999999999,6.702,240.98,84.72,6.154688569472964,5419.6398,34.36019999999985,6.561499999999999,28.3165,17.761,41.41800000000001,4.986059349342902,3.2982,109.35,0.1,3.235,5.691,0.15,309.7,41.45,407.3,309.7,2.0,8.0,3.068,8.625,14.525,5.49,1.4431e-09
0.03384,2.654735435329311,259.0,27.1,6.97,245.18,0.24,31.52328767123288,8133.809639999999,62.29036000000042,4.0,5.0,6.72,69.1,1.7734670442398424,14.1,68.7,0.1,4.64,9.9,0.15,280.0,98.0,593.0,205.0,2.0,6.0,3.068,6.625,27.4,5.49,2.6162e-09
0.0536025,1.4493655095067248,468.74,4.0,6.968,228.95,0.35,11.01917808219178,4439.34987,35.35013000000008,2.6498,5.0,13.947,49.585,3.680054973237744,15.315,76.952,0.1,3.8192,10.0706,0.15,198.22,60.74,274.04,198.22,2.0,6.0,3.068,6.625,26.962,5.49,1.4847e-09
40.594545,8.167944694482927,401.0,7.6,7.78,246.68,90.15,5.0,6110.44,169.5600000000004,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,5086.8
22.26487,8.89214568615031,659.0,116.2,7.52,247.43,116.57,8.676712328767124,6969.2,30.80000000000018,1.862,79.00000000000001,29.51,29.18,20.0,19.1,140.1,2.06,0.0,32.5,1.52,5.0,21.0,610.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,924.0
22.26487,8.89214568615031,659.0,116.2,7.52,247.43,116.57,8.712328767123287,6969.2,30.80000000000018,1.862,79.00000000000001,29.51,29.18,20.0,19.1,140.1,2.06,0.0,32.5,1.52,5.0,21.0,610.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,924.0
24.575166,3.954806455254052,432.0,19.5,7.88,247.74,97.02,15.74520547945206,11985.05,114.9500000000007,0.992,103.0,48.12,11.45,17.77819033278575,25.33,60.53,1.02,0.0,13.1,0.76,4.0,32.0,340.0,0.0,1.0,6.0,6.065,6.0,0.0,7.11,3448.5
28.3667922,16.70807629504332,464.26,19.562,7.7866,247.58,79.83,25.0958904109589,22484.74,115.2599999999984,0.99712,104.0,39.4936,11.0734,11.15406766839735,35.534,57.86920000000001,1.0168,0.0,13.182,0.8030000000000002,3.62,32.62,328.7,0.0,1.0,4.0,4.026,6.0,0.0,7.11,3457.8
70.503471,12.96653486367611,401.0,7.6,7.78,249.19,156.57,8.13,17276.0,224.0,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,4.0,4.026,4.0,0.0,6.02,6720.0
103.4418,8.055021420716734,479.0,26.9,7.45,243.54,231.0,7.0,5987.5,262.5,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,7875.0
59.907514,6.001643692513964,711.0,69.7,7.41,249.21,120.83,7.26,18236.24,163.7599999999984,0.984,496.0,23.21,8.82,20.0,49.58,204.0,5.27,0.0,2.4,0.12,5.0,52.0,588.0,0.0,1.0,6.0,6.065,4.0,0.0,6.02,4912.8
40.437144,6.588064943517367,642.9999999999999,16.4,7.34,244.53,100.44,9.76986301369863,19840.71,259.2900000000009,1.056,121.0,38.12,11.01,20.0,40.26,45.13999999999999,0.97,0.0,14.8,1.02,2.0,55.99999999999999,280.0,0.0,1.0,6.0,6.065,6.0,0.0,7.11,7782.0
36.77851728598809,7.345537131042836,511.9214731475686,16.93219770176517,7.290073176594921,223.02,82.85,10.94794520547945,9248.664,361.3360000000011,0.9760048784396612,168.200016026117,27.8853502515619,7.018776284992905,20.0,44.39169256003391,82.49813764753415,1.896058701537106,0.0,3.43936580284402,0.1599756078016931,3.400975687932278,63.99268234050791,352.9434261260449,0.0,1.0,4.0,4.026,4.0,0.0,6.02,10849.8
16.3688448,8.043528016628466,458.84,5.675,7.4338,249.8,55.36,27.08767123287671,24447.48,152.5200000000004,0.9645199999999998,83.63,29.8922,9.9263,7.979339767721713,29.568,55.7667,1.7768,0.0,3.542,0.1226,3.79,46.46,269.51,0.0,1.0,6.0,6.065,3.0,0.0,5.49,4575.6
29.931446,5.140287109085848,711.0,69.7,7.41,247.93,60.37,24.67,15580.68,119.3199999999997,0.984,496.0,23.21,8.82,13.05420527338825,49.58,204.0,5.27,0.0,2.4,0.12,5.0,52.0,588.0,0.0,1.0,6.0,6.065,8.0,0.0,8.18,3579.6
30.3487464,5.45,786.4499999999999,8.68,7.631,248.19,73.96,16.52876712328767,17177.17,122.8300000000017,0.98685,116.6,36.099,4.1912,16.93539861470574,41.034,57.5285,1.2625,0.0,12.375,0.4065,3.0,17.5,279.1,0.0,0.0,6.0,6.065,6.0,0.0,7.11,3684.9
18.652518,3.97,492.72,7.991999999999999,7.379200000000001,245.78,78.57,26.25753424657534,12515.58,84.42000000000007,1.1216,76.84,37.45,8.41,8.231608126404902,23.74,55.50839999999999,1.6788,0.0,2.54016,0.1184,4.0,55.56,268.88,0.0,0.0,6.0,6.065,3.0,0.0,5.49,2532.6
37.149488,5.215291645924432,479.0,26.9,7.45,246.89,82.96,4.44,4446.0,54.0,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,1620.0
38.792914,12.01,479.0,26.9,7.45,249.02,86.63,7.66,8103.27,106.7299999999996,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,3201.9
38.792914,12.01,479.0,26.9,7.45,249.02,86.63,7.52,8103.27,106.7299999999996,0.978,89.0,25.75,14.91,20.0,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,3201.9
39.26240199999999,4.5,711.0,69.7,7.41,247.0,79.19,12.8,7143.78988,29.41011999999955,0.984,496.0,23.21,8.82,18.79306102362205,49.58,204.0,5.27,0.0,2.4,0.12,5.0,52.0,588.0,0.0,1.0,4.0,4.026,4.0,0.0,6.11,882.3
19.658122,7.2,717.0,49.9,7.53,244.32,68.21,8.91,2303.0,47.0,1.167,103.0,49.8,4.64,17.27688079394116,28.82,99.78,1.29,0.0,22.1,1.27,5.0,92.0,463.0,0.0,1.0,4.0,4.026,2.0,0.0,3.91,1410.0
28.301355,23.16,401.0,7.6,7.78,239.07,62.85,7.0,14344.696,95.30399999999828,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,0.0,4.0,4.026,3.0,0.0,5.49,2859.1
70.989795,11.86,401.0,7.6,7.78,248.84,157.65,19.0,18981.12,218.880000000001,0.862,91.0,29.69,5.12,12.47409863240779,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,0.0,6.0,6.065,4.0,0.0,6.02,6566.4
52.619182,8.6,802.0,8.5,7.63,242.39,120.19,17.8,7425.0,75.0,0.984,119.0,35.61,3.25,12.14279394850925,43.78,57.0,1.27,0.0,12.7,0.41,3.0,15.0,279.0,0.0,0.0,6.0,6.065,3.0,0.0,5.49,2250.0
14.7452,21.9405402899142,659.0,116.2,7.52,246.82,77.2,28.5,9780.0,220.0,1.862,79.0,29.51,29.18,7.583920430998758,19.1,140.1,2.06,0.0,32.5,1.52,5.0,21.0,610.0,0.0,1.0,6.0,6.065,3.0,0.0,5.49,6600.0
24.29789,14.2,582.0,12.6,7.12,245.62,102.35,5.0,7448.0,152.0,1.532,61.0,37.45,8.41,20.0,23.74,52.29,0.93,0.0,0.072,0.14,4.0,93.0,284.0,0.0,1.0,3.0,3.068,3.0,0.0,5.49,4560.0
59.159914,10.07,802.0,8.5,7.63,249.12,135.13,17.9,25170.912,101.0880000000034,0.984,119.0,35.61,3.25,15.63805920907932,43.78,57.0,1.27,0.0,12.7,0.41,3.0,15.0,279.0,0.0,1.0,6.0,6.065,6.0,0.0,7.11,3032.6
69.089529,20.13,401.0,7.6,7.78,249.72,153.43,8.83,16621.51,78.4900000000016,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,1.0,3.0,3.068,6.0,0.0,7.11,2354.7
16.797592,21.9405402899142,491.0,12.1,7.65,249.25,71.54,12.09,14901.0,99.0,1.041,71.0,38.2,9.33,17.87772806314844,23.48,67.57,1.12,0.0,6.2,0.34,3.0,65.0,281.0,0.0,1.0,6.0,6.065,3.0,0.0,5.49,2970.0
16.797592,18.91,491.0,12.1,7.65,249.25,71.54,14.42,14901.0,99.0,1.041,71.0,38.2,9.33,16.43605228958031,23.48,67.57,1.12,0.0,6.2,0.34,3.0,65.0,281.0,0.0,1.0,6.0,6.065,4.0,0.0,6.02,2970.0
43.395411,24.24343957395305,401.0,7.6,7.78,249.55,96.37,7.3,19057.5,192.5,0.862,91.0,29.69,5.12,20.0,45.03,60.01,1.38,0.0,4.1,0.19,4.0,26.0,305.0,0.0,0.0,6.0,6.065,3.0,0.0,5.49,5775.0
37.02885736,14.0,654.13,15.847,7.360300000000001,247.95,89.93,12.3,11356.25,143.75,1.05096,120.86,37.4674,8.9924,19.26893284680878,41.1752,45.97020000000001,0.991,0.0,14.653,0.9773,2.07,53.13,279.93,0.0,2.0,6.0,6.065,4.0,0.0,6.02,4312.5
20.84592,12.99,652.0,36.4,7.81,248.82,82.2,21.7,14243.756,202.2440000000006,0.8970000000000001,101.0,46.93,15.59,9.960448492325556,25.36,74.17,0.93,0.0,19.6,0.97,2.0,76.0,289.0,0.0,0.0,4.0,4.026,3.0,0.0,5.49,6067.3
30.11416144,9.62,736.81,11.739,7.511099999999999,246.78,70.66,6.2,7585.71,34.28999999999996,1.01352,119.82,36.4383,5.8108,20.0,42.6184,52.1374,1.147,0.0,13.561,0.6600999999999999,2.59,31.81,279.41,0.0,1.0,4.0,4.026,3.0,0.0,5.49,1028.7
51.830724,16.72,643.0,16.4,7.34,245.87,128.74,5.72,13322.28,77.71999999999935,1.056,121.0,38.12,11.01,20.0,40.26,45.14,0.97,0.0,14.8,1.02,2.0,56.0,280.0,0.0,0.0,3.0,3.068,3.0,0.0,5.49,2331.6
48.627897,26.47,495.12,10.2,7.4368,247.58,107.99,24.77260273972603,20798.4,201.5999999999985,1.2104,75.4,29.69,5.12,8.725031219140076,45.03,55.9956,1.146,0.0,2.00544,0.164,4.0,60.84,294.08,0.0,2.0,6.0,6.065,3.0,0.0,5.49,6030.0
22.26487,7.5,659.0,116.2,7.52,247.43,116.57,17.9,6969.2,30.80000000000018,1.862,79.00000000000001,29.51,29.18,13.24066335283509,19.1,140.1,2.06,0.0,32.5,1.52,5.0,21.0,610.0,0.0,1.0,3.0,3.068,4.0,0.0,6.02,924.0
22.26487,7.5,659.0,116.2,7.52,247.43,116.57,18.0,6969.2,30.80000000000018,1.862,79.00000000000001,29.51,29.18,13.167104111986,19.1,140.1,2.06,0.0,32.5,1.52,5.0,21.0,610.0,0.0,1.0,3.0,3.068,4.0,0.0,6.02,924.0
22.26487,7.5,659.0,116.2,7.52,247.43,116.57,20.6,6969.2,30.80000000000018,1.862,79.00000000000001,29.51,29.18,11.50523660270621,19.1,140.1,2.06,0.0,32.5,1.52,5.0,21.0,610.0,0.0,1.0,3.0,3.068,4.0,0.0,6.02,924.0
,7.5,,,,248.02,81.33,8.26027397260274,9504.0,96.0,,,,,20.0,,,,,,,,,,,,4.0,4.026,4.0,,6.02,2880.0
20.637687,5.768804034172968,458.0,6.2,7.48,247.94,77.79,8.38,8100.555,69.44499999999971,0.962,83.0,27.53,12.49,20.0,26.53,56.76,1.97,0.0,3.5,0.11,4.0,41.0,263.0,0.0,0.0,4.0,4.026,4.0,0.0,6.02,2083.3
20.637687,5.768804034172968,458.0,6.2,7.48,247.94,77.79,10.46,8100.555,69.44499999999971,0.962,83.0,27.53,12.49,20.0,26.53,56.76,1.97,0.0,3.5,0.11,4.0,41.0,263.0,0.0,0.0,4.0,4.026,3.0,0.0,5.49,2083.3
,17.6633958839723,,,,245.93,145.52,7.58,16942.0,258.0,,,,,20.0,,,,,,,,,,,,4.0,4.026,3.0,,5.49,7740.0
71.643522,7.27,479.0,26.9,7.45,248.37,159.99,13.4,13467.1,232.8999999999996,0.978,89.0,25.75,14.91,17.68715477729463,44.78,47.39,0.98,0.0,12.1,1.06,2.0,14.0,289.0,0.0,0.0,6.0,6.065,4.0,0.0,6.02,6987.0
,6.518326463285932,,,,247.77,116.55,8.01,9608.82,91.18000000000028,,,,,20.0,,,,,,,,,,,,4.0,4.026,4.0,,6.02,2735.4
,5.32,,,,244.19,100.08,9.83,6872.8,227.1999999999998,,,,,20.0,,,,,,,,,,,,4.0,4.026,4.0,,6.02,6816.0
