pco2_psig,velocidad_fts,conductividad_uscm,cl_ppm,ph_xx,temperatura_f,presion_psig,anos_y,agua_bwpd,crudo_bopd,fe_total,so4_ppm,n2_mol,metano_mol,velcorr_mpy,espesormin_mm,co2_mol,na_ppm,ba_ppm,mg_ppm,ca_ppm,sr_ppm,hco3_megl,sst_ppm,sdt_ppm,alcalinidad_ppm,patronflujo_xx,fault_xx,diametronom_in,diametroint_in,diametroext_in,durezatotal_ppm,espesor_mm,flujogas_mmscfd,velcorrcal_cmpy,desgaste_xx,vidaremanenteactual_yr,vidaremanenteinstalacion_yr
9.164000000000001,4.948136420062582,1130.0,185.0,7.02,190.0,58.0,5.945205479452055,3866.0999,43.00009999999975,5.14,5.0,7.66,65.3,2.913748684640229,5.05,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,1.0,0,3.0,,3.5,136.0,5.49,2.505615826999986e-09,2.913748684640229,0.08014571948998185,68.23474470734739,68.23474470734739
8.532,2.250338166735887,1130.0,185.0,7.02,250.0,54.0,4.728767123287671,1745.7996,32.00040000000013,5.14,5.0,7.66,65.3,13.570815959708394,3.91,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,0.0,0,3.0,3.068,3.5,136.0,5.54,1.864663308000007e-09,13.570815959708398,0.2942238267148014,11.34323892764098,11.343238927640977
8.532,2.250338166735887,1130.0,185.0,7.02,250.0,54.0,11.92060232717317,1745.7996,32.00040000000013,5.14,5.0,7.66,65.3,0.5216406107934146,3.91,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,0.0,0,3.0,3.068,3.5,136.0,5.54,1.864663308000007e-09,5.3833880692566165,0.2942238267148014,295.101655601311,28.594819079292698
7.621470000000001,3.797398188889449,468.0,7.465000000000001,6.981,250.0,57.0,23.17864476386037,2949.0,51.0,3.0695,5.0,9.9366,58.465,1.9859428450253074,4.32,13.371,72.59,0.1,4.176,10.092,0.15,195.3,66.4,273.5,195.3,2.0,0,3.0,,3.5,27.015,5.49,0.0,1.9873030798506675,0.21311475409836064,85.64130663856692,85.58268835886905
3.7721,0.1496600297858699,1050.0,126.0,7.219999999999999,250.0,67.0,9.010266940451745,147.61,55.99000000000001,5.15,5.0,21.2,37.2,0.31992516731209747,4.49,5.63,158.0,0.1,6.64,38.6,1.22,280.0,98.0,593.0,280.0,2.0,0,4.0,,4.5,103.0,5.49,3.262537300000001e-09,4.369468629548016,0.18214936247723132,552.5406301369862,40.45609856262834
0.7686,1.012639517037186,617.0,24.3,6.94,170.0,63.0,8.61327857631759,760.0,40.0,12.3,5.0,3.49,68.9,4.293666247853795,4.55,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,0,3.0,2.067,3.5,30.1,5.49,2.3308000000000003e-09,4.296607115146845,0.1712204007285975,41.72048965316232,41.69193353430322
0.7686,1.012639517037186,617.0,24.3,6.94,170.0,63.0,1.035616438356164,760.0,40.0,12.3,5.0,3.49,68.9,134.55272666513503,2.49,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,0,3.0,2.067,3.5,30.1,6.02,2.3308000000000003e-09,134.19676707078287,0.5863787375415281,0.7285730916993287,0.7305056463192204
0.7929999999999999,2.345505858423598,617.0,24.3,6.94,207.0,65.0,16.13141683778234,7178.39982,63.00018,12.3,5.0,3.49,68.9,0.11199874315930952,5.67,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,0,6.0,3.068,6.625,30.1,6.02,3.6716504904e-09,0.8542044197123011,0.058139534883720874,1993.1326027397283,261.3289527720741
10.53,8.115160750667993,496.0,15.2,7.01,250.0,78.0,1.144421629021218,10902.0,138.0,3.53,5.55,3.33,57.2,42.041956985592634,4.8,13.5,63.5,0.1,2.68,10.4,0.15,207.0,64.0,290.0,207.0,0.0,0,4.0,3.068,4.5,27.8,6.02,8.04126e-09,41.97010511245904,0.20265780730897007,4.494947226588816,4.50264247483758
12.648,3.007093398089466,709.0,27.2,7.41,250.0,62.0,11.3347022587269,4045.9001,44.9998999999998,7.41,5.0,16.7,49.7,1.666096085815362,5.01,20.4,103.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,0.0,0,4.0,3.068,4.5,67.5,5.49,3.149992999999986e-09,1.6672372475179749,0.08743169398907111,118.38698630136973,118.30595482546191
8.848,2.480966816741106,1130.0,185.0,7.02,250.0,56.0,2.288843258042437,1911.0,49.0,5.14,5.0,7.66,65.3,51.39537731228575,2.5,15.8,133.0,0.1,12.0,53.3,0.9119999999999999,237.0,148.0,641.0,237.0,1.0,0,3.0,3.068,3.5,136.0,5.49,2.85572e-09,51.43057962551331,0.5446265938069217,1.9150593301873817,1.9137485435137433
7.896,3.486872874716368,529.0,27.1,6.97,250.0,56.0,11.67967145790554,4706.599920000001,37.0000799999998,4.0,5.0,6.72,69.1,3.132717587516749,5.09,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,0.0,0,4.0,3.068,4.5,27.4,6.02,2.156364662399989e-09,3.134863284494502,0.154485049833887,63.96800707026074,63.924223355633565
2.455488,2.265148019672556,458.24,8.609200000000001,6.7444,250.0,48.0,6.242299794661191,1687.4985,102.0015000000001,1.0362,7.0572,8.7792,37.444,6.806879403232492,4.41,5.115600000000001,44.106,0.1,4.0308,15.344,0.15,192.08,41.12,265.22,192.08,1.0,0,3.0,2.067,3.5,40.194,5.49,5.9436274050000045e-09,6.811541649399088,0.19672131147540983,25.50684931506849,25.489390828199866
5.88,2.539295544672336,514.0,15.1,6.33,250.0,49.0,24.30937713894593,3435.50025,18.99974999999995,10.4,5.0,29.1,39.4,4.418325820546225,3.29,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,1.0,0,4.0,3.068,4.5,38.1,6.02,1.107115432499997e-09,4.421352071108241,0.45348837209302323,29.31598173515981,29.295916039242535
8.372,0.09945482333019744,634.0,26.3,6.81,250.0,46.0,18.4558521560575,43.29600000000001,92.004,3.14,5.28,12.3,46.6,2.0254562022477147,5.07,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,2.0,0,4.0,3.068,4.5,34.3,6.02,5.36107308e-09,2.0265428270064354,0.15780730897009956,98.54881038211975,98.49596887495957
8.372,0.09945482333019744,634.0,26.3,6.81,250.0,46.0,19.27173169062286,43.29600000000001,92.004,3.14,5.28,12.3,46.6,1.9802495209479685,5.05,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,2.0,0,4.0,3.068,4.5,34.3,6.02,5.36107308e-09,1.9816058562362895,0.16112956810631227,100.40093207174132,100.33221137901596
2.5898,1.265799396296483,1050.0,126.0,7.22,250.0,46.0,12.17796030116359,988.0,12.0,5.15,5.0,21.2,37.2,5.686002379199004,3.73,5.63,158.0,0.1,6.64,38.6,1.22,280.0,98.0,593.0,280.0,0.0,0,3.0,2.067,3.5,103.0,5.49,6.992400000000001e-10,5.689896901376536,0.3205828779599272,25.8266500622665,25.808972683716014
10.2,0.3442974357926433,709.0,27.2,7.41,250.0,50.0,5.626283367556468,204.0,68.0,7.41,5.0,16.7,49.7,0.22714686879158918,4.78,20.4,103.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,1.0,0,3.0,,3.5,67.5,5.49,3.96236e-09,4.968245301454107,0.12932604735883424,828.4902951958326,37.878358446366086
0.8865000000000001,2.544441027032361,460.0,9.74,6.74,250.0,45.0,16.50102669404517,3416.5005,44.9994999999999,0.22,7.55,3.64,30.5,1.2320136095311607,1.64,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,1.0,0,4.0,3.068,4.5,42.9,5.49,2.622120864999994e-09,9.185780131142149,0.7012750455373407,52.40764276819071,7.029008773567291
6.247999999999999,0.1253292489120374,584.0,46.1,6.74,250.0,44.0,9.782340862422998,8.525,161.975,12.1,7.73,11.3,50.7,9.215200312226445,3.2,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,2.0,0,4.0,3.068,4.5,18.8,5.49,9.43828325e-09,9.216350317671248,0.41712204007285975,13.671352515403479,13.669646619979737
5.500800000000001,6.412300117063151,430.92,4.192,6.943599999999999,250.0,48.0,6.567123287671233,8682.40002,40.99998000000051,3.7804,5.0992,11.1728,59.88399999999999,23.320653441473755,2.13,11.46,59.14,0.09999999999999999,4.6976,10.716,0.15,186.68,75.64,253.76,186.68,0.0,0,4.0,3.068,4.5,28.084,6.02,2.38947883440003e-09,23.32065344147376,0.6461794019933554,3.595879846462655,3.5958798464626547
5.395,8.392016162134786,495.0,5.82,6.76,250.0,65.0,5.23750855578371,25852.09998,57.00001999999949,11.3,5.0,13.7,45.8,22.986116542018767,4.05,8.3,64.1,0.1,3.19,14.4,0.239,219.0,236.0,290.0,219.0,1.0,0,6.0,3.068,6.625,39.3,7.11,3.321391165399971e-09,23.001860457458502,0.4303797468354431,6.936744560838033,6.931996617949028
4.44,0.719775612255768,514.0,15.1,6.33,250.0,37.0,3.046575310755954,2182.2004,39.9996000000001,10.4,5.0,29.1,39.4,12.53505069959781,4.52,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,1.0,0,6.0,2.067,6.625,38.1,5.49,2.330776692000006e-09,12.535050830066913,0.1766848816029145,14.196412936025975,14.196412788264848
10.1192,10.42460024762893,465.49,11.164,6.9067,250.0,80.0,5.144421629021219,14025.8002,155.9997999999978,3.8828,5.1209,10.6074,62.63099999999999,4.20624976428239,4.94,12.649,60.68000000000001,0.1,4.5442,10.687,0.15,196.16,76.98,272.42,196.16,0.0,0,4.0,3.068,4.5,28.493,5.49,9.090108345999872e-09,4.209130757271625,0.1001821493624772,46.2379078455791,46.206259722481505
4.62,2.335146726287752,497.0,22.7,7.29,90.0,35.0,2.647501711156742,1737.8016,106.9983999999999,4.01,5.0,2.16,69.8,12.631403235919203,4.64,13.2,67.9,0.1,3.89,22.4,0.389,182.0,70.0,290.0,182.0,1.0,0,3.0,,3.5,57.6,5.49,6.954895999999997e-09,12.6400548819712,0.15482695810564673,14.46214343271554,14.452244635020323
5.023934000000001,0.1295191416909149,606.8900000000001,14.867,7.1428,200.0,37.0,6.798083504449007,139.198,37.00199999999998,13.0539,5.0,4.56596,55.48,4.629908575161492,4.69,13.5782,79.4,0.1,3.1072,24.39,0.35725,263.96,323.81,351.9400000000001,254.06,0.0,0,4.0,,4.5,66.808,5.49,2.156106539999999e-09,4.633079745418452,0.14571948998178502,39.881061643835615,39.85376454483231
3.975680000000001,0.4187264402948765,886.66,105.226,6.725199999999999,250.0,32.0,5.30321697467488,287.796,43.00400000000002,4.6334,26.2818,23.88,47.74,4.82217407387835,4.84,12.424,146.58,0.1,5.4086,8.1524,0.15,266.72,88.53999999999999,503.5,266.72,0.0,0,3.0,3.068,3.5,21.834,5.49,2.5058430800000022e-09,4.8254769328330624,0.11839708561020043,39.51561643835616,39.48856947296371
9.266,4.818817737054267,421.0,4.0,7.03,250.0,82.0,10.75427789185489,6496.5996,59.0003999999999,3.71,5.0,7.16,63.5,10.794940739359452,2.54,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,0,4.0,3.068,4.5,26.9,5.49,3.438543311999994e-09,10.79958444921982,0.5373406193078324,9.263598792663107,9.259615540783532
9.266,4.818817737054267,421.0,4.0,7.03,250.0,82.0,11.08281998631075,6496.5996,59.0003999999999,3.71,5.0,7.16,63.5,8.022820640502943,3.76,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,0,4.0,3.068,4.5,26.9,6.02,3.438543311999994e-09,8.02831572313342,0.3754152823920266,18.451303188265243,18.438673959525847
0.8361999999999999,0.1837672271437499,687.0,4.0,7.02,250.0,74.0,23.45242984257358,225.0,25.0,5.04,5.0,2.18,21.7,0.9226644066176292,4.94,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,2.0,0,4.0,2.067,4.5,18.7,5.49,1.45675e-09,0.9232963685399701,0.1001821493624772,210.78973848069748,210.64546076784276
1.342,8.731271394011616,617.0,24.3,6.94,250.0,110.0,6.160164271047228,26770.50015,185.9998500000002,12.3,5.0,3.49,68.9,13.795275590551181,4.95,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,0,6.0,3.068,6.625,30.1,7.11,1.083821125950001e-08,13.804724409448818,0.3037974683544304,14.126712328767125,14.117043121149898
11.502,1.90730653033954,584.0,46.1,6.74,250.0,81.0,5.596167008898015,1396.8036,109.9964,12.1,7.73,11.3,50.7,3.024539333464378,5.06,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,1.0,0,3.0,3.068,3.5,18.8,5.49,6.409490228e-09,3.025130206326953,0.07832422586520958,65.86543485186357,65.85256991866027
14.536,3.942615598032868,1130.0,185.0,7.02,250.0,92.0,11.73716632443532,5304.600400000001,58.99959999999919,5.14,5.0,7.66,65.3,3.016811491985476,4.59,15.8,133.0,0.1,12.0,53.29999999999999,0.912,237.0,148.0,641.0,237.0,1.0,0,4.0,2.067,4.5,136.0,5.49,3.4379066919999533e-09,3.018877801226562,0.16393442622950827,59.90054794520547,59.859548254620115
8.588000000000001,1.144443871291201,421.0,4.0,7.03,250.0,76.0,9.212867898699521,3480.3005,52.9994999999999,3.71,5.0,7.16,63.5,4.398567935323094,6.08,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,0,6.0,2.067,6.625,26.9,7.11,3.0882808649999942e-09,4.401580653087013,0.1448663853727145,54.42000265992816,54.38275419814862
10.53,5.379647434260052,496.0,15.2,7.01,250.0,78.0,11.7782340862423,4216.0,34.0,3.53,5.55,3.33,57.2,1.569952814475599,5.02,13.5,63.5,0.1,2.68,10.4,0.15,207.0,64.0,290.0,207.0,0.0,0,3.0,3.068,3.5,27.8,5.49,1.98152e-09,1.5710281246224997,0.08561020036429884,125.88772952491965,125.80156407007715
9.23,0.1917794782472173,584.0,46.1,6.74,250.0,65.0,16.71457905544148,140.886,120.014,12.1,7.73,11.3,50.7,0.47277401463779883,4.55,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,2.0,0,4.0,,4.5,18.8,6.02,6.993215779999999e-09,3.4624871829596233,0.2441860465116279,378.8995433789956,51.73560183827125
9.92736,4.551434889263263,517.7800000000001,23.054,6.9836,250.0,72.0,15.20876112251882,3257.7042,337.9958000000001,3.8402,5.187,4.957199999999999,62.91200000000001,2.5610041319092516,5.03,13.788,66.932,0.1,3.9736,10.07,0.15,205.68,73.9,300.56,205.68,1.0,0,3.0,,3.5,27.536,6.02,1.969501526600001e-08,2.5627582443283687,0.16445182724252483,77.3257229832573,77.27279641037346
9.92736,4.551434889263263,517.7800000000001,23.054,6.9836,250.0,72.0,5.494866529774128,3257.7042,337.9958000000001,3.8402,5.187,4.957199999999999,62.91200000000001,21.408338531674573,1.99,13.788,66.932,0.1,3.9736,10.07,0.15,205.68,73.9,300.56,205.68,1.0,0,3.0,,3.5,27.536,5.49,1.969501526600001e-08,25.077092381389544,0.6375227686703097,3.659623402208274,3.124224112643004
10.428,2.288185568685152,1130.0,185.0,7.02,200.0,66.0,3.737166324435318,1760.6998,47.00019999999995,5.14,5.0,7.66,65.3,8.106198263678584,4.72,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,1.0,0,3.0,,3.5,136.0,5.49,2.738701653999997e-09,8.111750454270146,0.14025500910746821,22.924034869240334,22.908344222512582
13.43,5.854322207871233,1130.0,185.0,7.02,250.0,85.0,0.1286789869952088,4551.0,74.0,5.14,5.0,7.66,65.3,70.32166191991945,5.79,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,1.0,0,3.0,2.067,3.5,136.0,6.02,4.311980000000001e-09,70.36982744178239,0.03820598006644511,3.2415723645026864,3.2393536291402625
0.7686,0.4263399669734997,617.0,24.3,6.94,250.0,63.0,0.3394934976043806,29.0,551.0,12.3,5.0,3.49,68.9,60.261620523240985,5.5,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,0,4.0,3.068,4.5,30.1,6.02,3.210677e-08,60.30289560579116,0.08637873754152818,3.5932560590094877,3.5907966092771058
8.769,4.220543677606127,457.58,5.545,6.7213,250.0,74.0,5.136208076659822,12987.30001,42.99999000000025,4.5123,5.2821,22.05,49.00000000000001,7.123759716602596,4.56,11.85,55.27500000000001,0.1,4.167899999999999,11.798,0.15693,203.36,84.65,269.06,203.36,1.0,0,6.0,3.068,6.625,31.275,5.49,2.5060394172000148e-09,7.128639004079718,0.16939890710382524,25.201237295625255,25.183987988783635
15.087,7.257207678786626,529.0,27.1,6.97,250.0,107.0,17.39904175222451,5647.3005,85.9994999999999,4.0,5.0,6.72,69.1,0.5055605524259367,3.91,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,0.0,0,3.0,3.068,3.5,27.4,5.49,5.011190864999994e-09,3.575181052801129,0.2877959927140255,304.4877752731057,43.0571223108847
13.65916,8.288075925444625,502.05,15.655,7.0065,250.0,106.0,15.23887748117728,25501.20012,86.99988000000303,3.9685,5.5225,3.338,57.785,0.8519809529737615,5.69,12.886,64.5,0.1,2.69,10.45,0.15,210.0,72.8,293.25,210.0,1.0,0,6.0,4.026,6.625,27.915,6.02,5.069483007600177e-09,0.8525645015716887,0.05481727574750817,262.93515981735226,262.7551905087846
1.0656,3.61881774380558,718.0,4.6,6.7,250.0,48.0,11.01984941820671,4859.099700000001,64.0002999999997,6.27,29.4,18.4,40.5,11.325994432197716,2.32,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,1.0,0,4.0,3.068,4.5,14.3,5.49,3.729297480999983e-09,11.325304445639947,0.5774134790528234,8.06450888034225,8.06500020512289
1.388388,0.2306508025773254,718.0,4.6,6.7,104.29,62.54,7.964407939767283,618.1028,93.99720000000002,6.27,29.4,18.4,40.5,0.672840097233541,3.38,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,0,6.0,3.068,6.625,14.3,5.49,3.9478824000000006e-09,10.430262584485295,0.3843351548269581,197.77487502434587,12.758151107304936
8.8536485,1.562021430721874,507.4900000000001,14.323,6.379,235.47,75.05,6.743326488706366,2091.0,34.0,9.931700000000001,5.0,22.7374,46.389,0.0831509240967874,3.65,11.797,70.53500000000001,0.1,4.4857,13.555,0.22161,205.04,155.91,296.36,205.04,0.0,0,4.0,2.067,4.5,37.316,3.91,1.428e-09,1.5179778837024192,0.06649616368286451,1728.1923076923063,94.66592955299313
8.8673838,1.653905044293749,607.11,13.179,6.6999,233.28,75.57,5.319644079397673,2241.0,9.0,6.928199999999999,5.0589,20.5436,48.972,0.2814401604944935,4.61,11.734,77.06700000000001,0.1,3.93,21.339,0.45654,262.94,111.31,351.48,262.94,1.0,0,4.0,,4.5,57.875,5.49,3.7800000000000004e-10,6.512779572136601,0.16029143897996354,644.8833125778332,27.86768091593554
0.9473413999999998,4.880162992481461,688.24,4.024,7.007199999999999,243.26,65.02,14.58179329226557,3823.40018,31.99982,5.0892,5.976,7.045999999999999,27.34,0.1630892172926611,4.98,1.457,110.96,0.1,2.8604,6.8972,0.15,317.88,105.92,396.6,317.88,0.0,0,3.0,2.067,3.5,18.524,5.49,9.599946e-10,1.376973308772002,0.09289617486338794,1202.1824335213544,142.38692273624034
14.19658,11.48054736452984,993.0,126.0,6.72,248.73,120.31,3.94798083504449,9030.79986,39.0001400000001,2.01,32.8,28.3,46.7,12.357071870870504,4.78,11.8,164.0,0.1,6.94,8.61,0.15,287.0,42.0,562.0,287.0,0.0,0,3.0,,3.5,22.9,6.02,1.1700042000000029e-09,12.365535618727266,0.20598006644518263,15.229253203711895,15.21882934799409
2.198699999999999,5.769509087078513,493.1,4.892000000000001,6.803,250.0,63.0,2.362765229295003,17755.5,57.0,11.39,5.0,-6.320000000000011,54.11999999999999,0.2453863352683681,5.25,3.489999999999998,63.39,0.1,3.064,14.46,0.2402,220.2,243.4,289.0,220.2,1.0,0,6.0,3.068,6.625,39.41999999999999,6.02,3.32139e-09,12.830288957217538,0.127906976744186,842.3163138231637,16.109762927011396
11.016,0.07594796377778898,709.0,27.2,7.41,250.0,54.0,18.5927446954141,48.0,12.0,7.41,5.0,16.7,49.7,0.4605384444455351,4.05,20.4,103.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,0.0,0,3.0,,3.5,67.5,5.49,6.992400000000001e-10,3.049195496123286,0.2622950819672132,346.22260273972586,52.292094455852144
13.899,2.940275634299998,421.0,4.0,7.03,250.0,123.0,8.960985626283367,3884.0,116.0,3.71,5.0,7.16,63.5,0.46556708149808984,4.03,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,0,4.0,2.067,4.5,26.9,5.49,6.759320000000001e-09,6.414508108576254,0.2659380692167577,340.7917432914244,24.734775393097244
3.761038,3.784502275798385,680.1099999999999,6.899,6.992699999999999,250.0,86.0,10.85284052019165,5096.50015,51.99985000000015,4.793,5.0364,4.1028,26.431,0.4125748720216142,4.2,4.3733,107.217,0.1,2.9947,7.6585,0.15,308.25,106.01,392.36,308.25,1.0,0,4.0,2.067,4.5,20.728,5.49,3.030551258000009e-09,4.67964137870758,0.23497267759562843,400.7862376553043,35.33482960062398
7.92,1.202866761992129,514.0,15.1,6.33,250.0,66.0,5.620807665982204,1618.3996,18.0003999999999,10.4,5.0,29.1,39.4,9.16941215275514,4.71,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,1.0,0,4.0,3.068,4.5,38.1,6.02,1.0487033039999941e-09,9.175692572037846,0.21760797342192686,20.22300533305448,20.209163440287163
9.23,0.05231021572284519,584.0,46.1,6.74,250.0,65.0,21.59069130732375,140.505,20.995,12.1,7.73,11.3,50.7,0.12153368323117317,5.11,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,1.0,0,6.0,,6.625,18.8,5.49,1.22337865e-09,0.6929203751889623,0.06921675774134789,1655.3526315789477,290.33798047480104
12.549,2.906655153715614,529.0,27.1,6.97,250.0,89.0,27.27720739219713,2234.2999,62.0001000000002,4.0,5.0,6.72,69.1,0.2558546913586304,5.22,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,0,3.0,2.067,3.5,27.4,6.02,3.612745827000012e-09,1.1546659648573734,0.13289036544850497,803.2364383561645,177.98377823408632
7.08,1.383937205690406,514.0,15.1,6.33,250.0,59.0,2.108145106091718,4225.7003,46.99969999999939,10.4,5.0,29.1,39.4,26.81674925769415,5.66,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,1.0,0,6.0,3.068,6.625,38.1,7.11,2.738672518999965e-09,27.079072502300857,0.20393811533052042,8.309532357109115,8.229035379640774
6.868199999999999,3.722969184387215,505.83,11.089,6.824800000000001,190.0,100.0,16.48459958932238,2911.19976,30.00023999999985,6.6877,5.2015,10.6132,61.35100000000001,0.3605521898967062,4.36,6.8682,63.694,0.1,3.7406,11.508,0.15,223.64,130.75,295.01,223.64,0.0,0,3.0,3.068,3.5,30.361,5.49,1.748113984799991e-09,2.6987727991400186,0.20582877959927137,476.0851497151169,63.604295760571304
6.726,0.9006162704649476,993.0,126.0,6.72,190.0,57.0,5.314168377823409,674.502,36.99800000000005,2.01,32.8,28.3,46.7,4.888789674486567,4.83,11.8,164.0,0.1,6.94,8.61,0.15,287.0,42.0,562.0,287.0,0.0,0,3.0,,3.5,22.9,5.49,2.155873460000003e-09,4.889617739050008,0.1202185792349727,38.896637608966365,38.89005040134403
5.31,0.703278144582326,452.0,4.6,6.76,250.0,45.0,16.88432580424367,505.5960000000001,50.00399999999996,3.93,5.31,19.7,52.2,0.2590355798270294,4.68,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,1.0,0,3.0,3.068,3.5,30.6,5.49,2.913733079999998e-09,1.888719996833541,0.14754098360655746,711.2998477929981,97.55388242451893
4.42618,4.523467049588832,474.36,7.347,6.7514,250.0,62.0,3.096509240246407,6129.80018,23.99982,5.577500000000001,6.1368,11.868,42.932,0.29104118879044083,5.11,7.139000000000001,52.98699999999999,0.1,3.6618,14.896,0.18916,204.02,127.18,276.13,204.02,1.0,0,4.0,3.068,4.5,39.717,6.02,1.3987095096e-09,11.570051588379027,0.1511627906976743,691.2461538461545,17.388090349075995
2.7024,0.2047901979289949,1050.0,126.0,7.22,250.0,48.0,5.782340862422998,200.592,78.00800000000001,5.15,5.0,21.2,37.2,0.12739149167932887,5.09,5.63,158.0,0.1,6.64,38.6,1.22,280.0,98.0,593.0,280.0,1.0,0,4.0,3.068,4.5,103.0,5.49,4.545526160000002e-09,2.723469935576237,0.0728597449908926,1573.054041095889,73.5802874743326
11.466,0.5728392004524971,634.0,26.3,6.81,190.0,63.0,5.697467488021903,666.3014999999999,112.9985,3.14,5.28,12.3,46.6,0.3061127144754622,4.53,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,1.0,0,4.0,,4.5,34.3,5.49,6.584422595000003e-09,6.633697457688043,0.17486338797814208,582.6169520547946,26.88492470910336
11.844,3.070015296663485,629.0,14.8,7.25,250.0,63.0,12.6735112936345,4105.4995,71.0005000000001,4.23,5.0,9.17,62.5,2.017833480471453,5.37,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,1.0,0,4.0,3.068,4.5,71.9,6.02,4.137199135000006e-09,2.0192155581978026,0.10797342192691022,104.77441517386731,104.70270099510357
1.243,2.341728883148494,687.0,4.0,7.02,250.0,110.0,15.01711156741958,1776.0,74.0,5.04,5.0,2.18,21.7,0.23023847730013342,4.77,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,1.0,0,3.0,3.068,3.5,18.7,5.49,4.311980000000001e-09,1.887610447964744,0.13114754098360668,815.6554794520541,99.48836413415462
6.844000000000001,1.265799396296483,452.0,4.6,6.76,250.0,58.0,20.145106091718,989.0000000000001,10.99999999999989,3.93,5.31,19.7,52.2,0.20101582268577417,4.86,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,0.0,0,3.0,3.068,3.5,30.6,5.49,6.409699999999934e-10,1.2312245710384326,0.11475409836065571,951.8583170254406,155.4051041361103
9.4,0.7594796377778897,629.0,14.8,7.25,200.0,50.0,4.555783709787817,474.0,126.0,4.23,5.0,9.17,62.5,8.376788688673535,4.52,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,1.0,0,3.0,,3.5,71.9,5.49,7.34202e-09,8.382526215172629,0.1766848816029145,21.24355317045614,21.229012750763832
8.52,0.142159067302793,584.0,46.1,6.74,250.0,60.0,21.59890485968515,608.0,152.0,12.1,7.73,11.3,50.7,0.48151115963158625,3.98,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,2.0,0,8.0,2.067,8.625,18.8,5.49,8.85704e-09,2.7523996834024853,0.2750455373406193,325.41906921890586,56.92956380234892
3.4906,0.3140949446340973,1050.0,126.0,7.22,128.0,62.0,12.95824777549624,380.297,47.00299999999999,5.15,5.0,21.2,37.2,0.3922330259945789,4.26,5.63,158.0,0.1,6.64,38.6,1.22,280.0,98.0,593.0,280.0,1.0,0,4.0,2.067,4.5,103.0,5.49,2.738864809999999e-09,3.737017356772935,0.22404371584699462,427.59411961242887,44.87978497854793
